index,视频长度,码率(Mbps),端到端时延,丢包率,时延(ms),卡顿次数,卡顿总时长,每次卡顿时长,卡顿开始位置,卡顿间隔,卡顿频率,MOS得分,最终MOS值,,start,last,Row Mean,Row StdDev,Threshold Upper,Threshold Lower,Filtered Mean
33,10.37618851,4.79581,420.79,0,50,0,0,0,0,0,0,4.4875,3.7875,,156417,156668,4.4875,0.180772153,4.849044307,4.125955693,
34,10.29350971,4.89247,420.79,0,50,0,0,0,0,0,0,4.4375,3.7375,,156795,157044,4.4375,0.168501802,4.774503603,4.100496397,
35,10.29350971,4.96411,420.79,0,50,0,0,0,0,0,0,4.45625,3.75625,,157171,157420,4.45625,0.187916205,4.832082409,4.080417591,
36,10.29350971,4.7719,420.79,0,50,0,0,0,0,0,0,4.45,3.75,,157547,157796,4.45,0.160356745,4.77071349,4.12928651,
37,10.25217032,4.89092,297.5,0,50,0,0,0,0,0,0,4.4875,4.19,,157923,158171,4.4875,0.20310096,4.89370192,4.08129808,
38,10.08681273,4.78073,297.5,0,50,0,0,0,0,0,0,4.4,4.1025,,158298,158542,4.3375,0.213390989,4.764281978,3.910718022,
39,10.16949153,4.82035,297.5,0,50,0,0,0,0,0,0,4.4375,4.14,,158669,158915,4.4375,0.206587927,4.850675853,4.024324147,
40,10.16949153,4.88085,297.5,0,50,0,0,0,0,0,0,4.4125,4.115,,159044,159290,4.4125,0.188509189,4.789518378,4.035481622,
41,10.21083092,4.99098,179.05,0,50,0,0,0,0,0,0,4.425,4.24595,,159417,159664,4.425,0.205287255,4.83557451,4.01442549,
42,10.37618851,4.77374,179.05,0,50,0,0,0,0,0,0,4.471428571,4.292378571,,159795,160046,4.4,0.220389266,4.840778532,3.959221468,
43,10.16949153,4.89016,179.05,0,50,0,0,0,0,0,0,4.485714286,4.306664286,,160177,160423,4.425,0.198206242,4.821412484,4.028587516,
44,10.12815213,4.80102,179.05,0,50,0,0,0,0,0,0,4.4375,4.25845,,160553,160798,4.4375,0.192260983,4.822021967,4.052978033,
45,10.08681273,4.83207,179.05,0,50,0,0,0,0,0,0,4.475,4.29595,,160927,161171,4.475,0.190862703,4.856725406,4.093274594,
46,10.21083092,5.04432,179.05,0,50,0,0,0,0,0,0,4.375,4.19595,,161301,161548,4.375,0.183225076,4.741450153,4.008549847,
47,10.12815213,4.76154,179.05,0,50,0,0,0,0,0,0,4.45,4.27095,,161675,161920,4.45,0.192724822,4.835449645,4.064550355,
48,10.12815213,4.89527,179.05,0,50,0,0,0,0,0,0,4.3875,4.20845,,162050,162295,4.3875,0.188509189,4.764518378,4.010481622,
49,10.29350971,4.80514,179.05,0,50,0,0,0,0,0,0,4.4625,4.28345,,162426,162675,4.4625,0.226384628,4.915269257,4.009730743,
50,10.12815213,4.77398,179.05,0,50,0,0,0,0,0,0,4.475,4.29595,,162802,163047,4.475,0.158113883,4.791227766,4.158772234,
51,10.29350971,4.90827,135.2,0,50,0,0,0,0,0,0,4.4,4.2648,,163182,163431,4.4,0.2,4.8,4,
52,10.16949153,4.96536,135.2,0,50,0,0,0,0,0,0,4.5125,4.3773,,163556,163802,4.5125,0.195940953,4.904381906,4.120618094,
53,10.21083092,4.77888,135.2,0,50,0,0,0,0,0,0,4.5,4.3648,,163930,164177,4.5,0.119522861,4.739045722,4.260954278,
54,10.16949153,4.88011,135.2,0,50,0,0,0,0,0,0,4.475,4.3398,,164308,164554,4.475,0.225198325,4.925396651,4.024603349,
55,10.21083092,4.78741,135.2,0,50,0,0,0,0,0,0,4.3875,4.2523,,164682,164929,4.3875,0.216712449,4.820924899,3.954075101,
56,10.16949153,4.7926,135.2,0,50,0,0,0,0,0,0,4.3875,4.2523,,165061,165307,4.3875,0.195940953,4.779381906,3.995618094,
57,10.16949153,4.91722,135.2,0,50,0,0,0,0,0,0,4.42875,4.29355,,165435,165681,4.42875,0.180589313,4.789928626,4.067571374,
58,10.04547334,4.94141,135.2,0,50,0,0,0,0,0,0,4.375,4.2398,,165815,166058,4.375,0.218762755,4.812525509,3.937474491,
59,10.16949153,4.81126,135.2,0,50,0,0,0,0,0,0,4.3875,4.2523,,166185,166431,4.3875,0.155264751,4.698029502,4.076970498,
60,10.21083092,4.85826,135.2,0,50,0,0,0,0,0,0,4.4375,4.3023,,166560,166807,4.4375,0.130247018,4.697994036,4.177005964,
61,10.4175279,4.81166,136.78,0,50,0,0,0,0,0,0,4.4375,4.30072,,166934,167186,4.4375,0.118773494,4.675046988,4.199953012,
62,10.5002067,4.79595,136.78,0,50,0,0,0,0,0,0,4.4125,4.27572,,167315,167569,4.4125,0.164208056,4.740916112,4.084083888,
63,10.29350971,5.05481,136.78,0,50,0,0,0,0,0,0,4.425,4.28822,,167696,167945,4.425,0.198206242,4.821412484,4.028587516,
64,10.12815213,4.80135,136.78,0,50,0,0,0,0,0,0,4.457142857,4.320362857,,168073,168318,4.375,0.271240536,4.917481073,3.832518927,
65,10.00413394,4.83413,136.78,0,50,0,0,0,0,0,0,4.475,4.33822,,168450,168692,4.475,0.175254916,4.825509833,4.124490167,
66,10.12815213,4.79606,136.78,0,50,0,0,0,0,0,0,4.3375,4.20072,,168821,169066,4.3375,0.140788595,4.619077191,4.055922809,
67,9.797436957,4.80834,136.78,0,50,0,0,0,0,0,0,4.425,4.28822,,169193,169430,4.425,0.175254916,4.775509833,4.074490167,
68,9.88011575,5.05226,136.78,0,50,0,0,0,0,0,0,4.4,4.26322,,169555,169794,4.4,0.169030851,4.738061702,4.061938298,
69,9.962794543,4.79083,136.78,0,50,0,0,0,0,0,0,4.4,4.26322,,169916,170157,4.4,0.192724822,4.785449645,4.014550355,
70,3.803224473,4.78953,136.78,0,50,0,0,0,0,0,0,0,0,,170279,170371,0,0,0,0,
71,10.00413394,4.89248,142.67,0,50,0,0,0,0,0,0,4.425,4.28233,,170489,170731,4.425,0.183225076,4.791450153,4.058549847,
72,10.00413394,4.78969,142.67,0,50,0,0,0,0,0,0,4.41375,4.27108,,170855,171097,4.41375,0.200921982,4.815593964,4.011906036,
73,10.00413394,4.81424,142.67,0,50,0,0,0,0,0,0,4.45,4.30733,,171221,171463,4.45,0.244948974,4.939897949,3.960102051,
74,10.00413394,5.0769,142.67,0,50,0,0,0,0,0,0,4.475,4.33233,,171585,171827,4.475,0.260494036,4.995988072,3.954011928,
75,10.00413394,4.86482,142.67,0,50,0,0,0,0,0,0,4.3625,4.21983,,171949,172191,4.3625,0.255999442,4.874498884,3.850501116,
76,10.00413394,4.76404,142.67,0,50,0,0,0,0,0,0,4.357142857,4.214472857,,172317,172559,4.25,0.342261387,4.934522774,3.565477226,
77,9.921455147,4.84982,142.67,0,50,0,0,0,0,0,0,4.35,4.20733,,172681,172921,4.35,0.232992949,4.815985898,3.884014102,
78,10.00413394,4.89104,142.67,0,50,0,0,0,0,0,0,4.5,4.35733,,173045,173287,4.425,0.249284691,4.923569382,3.926430618,
79,10.08681273,5.03315,142.67,0,50,0,0,0,0,0,0,4.475,4.33233,,173411,173655,4.475,0.218762755,4.912525509,4.037474491,
80,10.00413394,4.7737,142.67,0,50,0,0,0,0,0,0,4.5,4.35733,,173777,174019,4.5,0.272554058,5.045108115,3.954891885,
81,9.962794543,4.80351,155.43,0,50,0,0,0,0,0,0,4.4575,4.30207,,174144,174385,4.4575,0.229642579,4.916785159,3.998214841,
82,10.00413394,4.86695,155.43,0,50,0,0,0,0,0,0,4.45,4.29457,,174507,174749,4.45,0.18516402,4.82032804,4.07967196,
83,10.00413394,4.77512,155.43,0,50,0,0,0,0,0,0,4.48,4.32457,,174875,175117,4.48,0.065900358,4.611800715,4.348199285,
84,9.921455147,4.81353,155.43,0,50,0,0,0,0,0,0,4.45,4.29457,,175241,175481,4.45,0.250713268,4.951426536,3.948573464,
85,10.08681273,5.00799,155.43,0,50,0,0,0,0,0,0,4.425,4.26957,,175604,175848,4.425,0.249284691,4.923569382,3.926430618,
86,10.00413394,4.88008,155.43,0,50,0,0,0,0,0,0,4.475,4.31957,,175970,176212,4.475,0.183225076,4.841450153,4.108549847,
87,9.921455147,4.71583,155.43,0,50,0,0,0,0,0,0,4.4875,4.33207,,176337,176577,4.4875,0.195940953,4.879381906,4.095618094,
88,10.04547334,4.93764,155.43,0,50,0,0,0,0,0,0,4.4,4.24457,,176699,176942,4.4,0.213808994,4.827617987,3.972382013,
89,10.00413394,4.8299,155.43,0,50,0,0,0,0,0,0,4.4,4.24457,,177068,177310,4.4,0.18516402,4.77032804,4.02967196,
90,10.00413394,5.00256,155.43,0,50,0,0,0,0,0,0,4.45125,4.29582,,177437,177679,4.45125,0.242336101,4.935922201,3.966577799,
91,10.00413394,4.79504,167.67,0,50,0,0,0,0,0,0,4.3875,4.21983,,177803,178045,4.3875,0.216712449,4.820924899,3.954075101,
92,2.604381976,4.88663,167.67,0,50,0,0,0,0,0,0,0,0,,178169,178232,0,0,0,0,
93,9.921455147,4.78823,167.67,0,50,0,0,0,0,0,0,4.425,4.25733,,178354,178594,4.425,0.175254916,4.775509833,4.074490167,
94,9.921455147,4.81409,167.67,0,50,0,0,0,0,0,0,4.514285714,4.346615714,,178720,178960,4.45,0.220389266,4.890778532,4.009221468,
95,10.00413394,4.88627,167.67,0,50,0,0,0,0,0,0,4.4125,4.24483,,179083,179325,4.4125,0.164208056,4.740916112,4.084083888,
96,10.00413394,4.94787,167.67,0,50,0,0,0,0,0,0,4.3625,4.19483,,179449,179691,4.3625,0.168501802,4.699503603,4.025496397,
97,10.00413394,4.81286,167.67,0,50,0,0,0,0,0,0,4.4375,4.26983,,179815,180057,4.4375,0.206587927,4.850675853,4.024324147,
98,10.00413394,4.84238,167.67,0,50,0,0,0,0,0,0,4.542857143,4.375187143,,180180,180422,4.4875,0.17268882,4.83287764,4.14212236,
99,10.08681273,4.81529,167.67,0,50,0,0,0,0,0,0,4.475,4.30733,,180544,180788,4.475,0.166904592,4.808809184,4.141190816,
100,10.00413394,4.87051,167.67,0,50,0,0,0,0,0,0,4.4875,4.31983,,180910,181152,4.4875,0.099103121,4.685706242,4.289293758,
