index,视频长度,码率(Mbps),端到端时延,丢包率,时延(ms),卡顿次数,卡顿总时长,每次卡顿时长,卡顿开始位置,卡顿间隔,卡顿频率,MOS得分,最终MOS值,,start,last,Row Mean,Row StdDev,Threshold Upper,Threshold Lower,Filtered Mean
125,9.921455147,4.94881,71.06,0.1,0,0,0,0,0,0,0,4.5625,4.49144,,57825,58065,4.5625,0.091612538,4.745725076,4.379274924,
126,10.00413394,4.89259,71.06,0.1,0,0,0,0,0,0,0,4.581428571,4.510368571,,58190,58432,4.54625,0.121765289,4.789780579,4.302719421,
127,10.04547334,4.89638,71.06,0.1,0,0,0,0,0,0,0,4.571428571,4.500368571,,58556,58799,4.5475,0.081372161,4.710244322,4.384755678,
128,10.00413394,4.87878,71.06,0.1,0,0,0,0,0,0,0,4.535,4.46394,,58921,59163,4.535,0.145700279,4.826400559,4.243599441,
129,10.00413394,4.8366,71.06,0.1,0,0,0,0,0,0,0,4.6,4.52894,,59289,59531,4.56625,0.109405863,4.785061726,4.347438274,
130,10.00413394,4.9664,71.06,0.1,0,0,0,0,0,0,0,4.51875,4.44769,,59654,59896,4.51875,0.168898744,4.856547488,4.180952512,
131,10.00413394,4.73875,75.19,0.1,0,0,0,0,0,0,0,4.614285714,4.539095714,,60017,60259,4.5725,0.144593025,4.86168605,4.28331395,
132,10.08681273,4.92706,75.19,0.1,0,0,0,0,0,0,0,4.542857143,4.467667143,,60382,60626,4.51625,0.090069418,4.696388835,4.336111165,
133,10.00413394,4.96514,75.19,0.1,0,0,0,0,0,0,0,4.5375,4.46231,,60749,60991,4.5375,0.140788595,4.819077191,4.255922809,
134,10.00413394,4.76189,75.19,0.1,0,0,0,0,0,0,0,4.628571429,4.553381429,,61114,61356,4.57625,0.154729026,4.885708052,4.266791948,
135,10.00413394,4.95605,75.19,0.1,0,0,0,0,0,0,0,4.52875,4.45356,,61480,61722,4.52875,0.18372631,4.896202621,4.161297379,
136,10.00413394,4.86863,75.19,0.1,0,0,0,0,0,0,0,4.5125,4.43731,,61846,62088,4.5125,0.17268882,4.85787764,4.16712236,
137,10.00413394,4.7758,75.19,0.1,0,0,0,0,0,0,0,4.4975,4.42231,,62210,62452,4.4975,0.124412907,4.746325814,4.248674186,
138,9.88011575,4.96478,75.19,0.1,0,0,0,0,0,0,0,4.528571429,4.453381429,,62577,62816,4.48875,0.132604406,4.753958813,4.223541187,
139,10.00413394,4.84087,75.19,0.1,0,0,0,0,0,0,0,4.585714286,4.510524286,,62942,63184,4.54125,0.14106103,4.823372061,4.259127939,
140,10.00413394,4.92076,75.19,0.1,0,0,0,0,0,0,0,4.614285714,4.539095714,,63307,63549,4.57875,0.1190963,4.816942599,4.340557401,
141,10.00413394,4.86478,67.03,0.1,0,0,0,0,0,0,0,4.6,4.53297,,63671,63913,4.5625,0.130247018,4.822994036,4.302005964,
142,10.00413394,4.93562,67.03,0.1,0,0,0,0,0,0,0,4.49125,4.42422,,64037,64279,4.49125,0.182164565,4.855579129,4.126920871,
143,9.962794543,4.77187,67.03,0.1,0,0,0,0,0,0,0,4.571428571,4.504398571,,64402,64643,4.5225,0.155080624,4.832661248,4.212338752,
144,10.00413394,4.85288,67.03,0.1,0,0,0,0,0,0,0,4.5725,4.50547,,64769,65011,4.5725,0.108463292,4.789426584,4.355573416,
145,10.04547334,4.96331,67.03,0.1,0,0,0,0,0,0,0,4.614285714,4.547255714,,65133,65376,4.57,0.140610912,4.851221824,4.288778176,
146,10.00413394,4.87982,67.03,0.1,0,0,0,0,0,0,0,4.56,4.49297,,65500,65742,4.56,0.197701073,4.955402146,4.164597854,
147,10.08681273,4.84066,67.03,0.1,0,0,0,0,0,0,0,4.55375,4.48672,,65864,66108,4.55375,0.073472541,4.700695082,4.406804918,
148,10.00413394,4.92352,67.03,0.1,0,0,0,0,0,0,0,4.54125,4.47422,,66230,66472,4.54125,0.136950199,4.815150399,4.267349601,
149,10.04547334,4.78137,67.03,0.1,0,0,0,0,0,0,0,4.5625,4.49547,,66594,66837,4.5625,0.091612538,4.745725076,4.379274924,
150,10.00413394,4.87217,67.03,0.1,0,0,0,0,0,0,0,4.5225,4.45547,,66959,67201,4.5225,0.143601632,4.809703263,4.235296737,
151,10.00413394,5.00136,68.46,0.1,0,0,0,0,0,0,0,4.614285714,4.545825714,,67326,67568,4.56875,0.143769409,4.856288817,4.281211183,
152,10.00413394,4.7881,68.46,0.1,0,0,0,0,0,0,0,4.54375,4.47529,,67692,67934,4.54375,0.117830083,4.779410167,4.308089833,
153,10.00413394,4.93354,68.46,0.1,0,0,0,0,0,0,0,4.642857143,4.574397143,,68056,68298,4.60625,0.114759064,4.835768129,4.376731871,
154,10.00413394,4.84472,68.46,0.1,0,0,0,0,0,0,0,4.5625,4.49404,,68422,68664,4.5625,0.106066017,4.774632034,4.350367966,
155,10.04547334,4.8963,68.46,0.1,0,0,0,0,0,0,0,4.56,4.49154,,68786,69029,4.56,0.133950951,4.827901901,4.292098099,
156,10.00413394,4.8763,68.46,0.1,0,0,0,0,0,0,0,4.56625,4.49779,,69153,69395,4.56625,0.099848099,4.765946198,4.366553802,
157,10.08681273,4.83596,68.46,0.1,0,0,0,0,0,0,0,4.5225,4.45404,,69517,69761,4.5225,0.131121536,4.784743072,4.260256928,
158,10.04547334,4.92681,68.46,0.1,0,0,0,0,0,0,0,4.59875,4.53029,,69883,70126,4.59875,0.095981769,4.790713538,4.406786462,
159,10.00413394,4.81031,68.46,0.1,0,0,0,0,0,0,0,4.55125,4.48279,,70250,70492,4.55125,0.091875304,4.735000607,4.367499393,
160,10.00413394,4.86352,68.46,0.1,0,0,0,0,0,0,0,4.62875,4.56029,,70615,70857,4.62875,0.083055489,4.794860978,4.462639022,
161,10.00413394,4.85718,72.07,0.1,0,0,0,0,0,0,0,4.534,4.46193,,70979,71221,4.534,0.107925901,4.749851801,4.318148199,
162,10.00413394,4.88341,72.07,0.1,0,0,0,0,0,0,0,4.525,4.45293,,71346,71588,4.525,0.116496475,4.757992949,4.292007051,
163,10.08681273,4.84982,72.07,0.1,0,0,0,0,0,0,0,4.57,4.49793,,71710,71954,4.57,0.113641039,4.797282078,4.342717922,
164,10.00413394,4.92905,72.07,0.1,0,0,0,0,0,0,0,4.6,4.52793,,72076,72318,4.55875,0.13902081,4.836791621,4.280708379,
165,10.00413394,4.87556,72.07,0.1,0,0,0,0,0,0,0,4.535,4.46293,,72442,72684,4.535,0.079821229,4.694642458,4.375357542,
166,10.00413394,4.80952,72.07,0.1,0,0,0,0,0,0,0,4.50625,4.43418,,72806,73048,4.50625,0.094254594,4.694759189,4.317740811,
167,10.00413394,4.88825,72.07,0.1,0,0,0,0,0,0,0,4.5575,4.48543,,73171,73413,4.5575,0.110291821,4.778083641,4.336916359,
168,10.04547334,4.84775,72.07,0.1,0,0,0,0,0,0,0,4.4975,4.42543,,73539,73782,4.4975,0.201547584,4.900595168,4.094404832,
169,10.00413394,4.96073,72.07,0.1,0,0,0,0,0,0,0,4.55875,4.48668,,73904,74146,4.55875,0.183337121,4.925424242,4.192075758,
170,10.00413394,4.85631,72.07,0.1,0,0,0,0,0,0,0,4.571428571,4.499358571,,74268,74510,4.5325,0.130466197,4.793432394,4.271567606,
171,10.04547334,4.82113,72.52,0.1,0,0,0,0,0,0,0,4.52875,4.45623,,74634,74877,4.52875,0.132172777,4.793095553,4.264404447,
172,10.00413394,4.94226,72.52,0.1,0,0,0,0,0,0,0,4.49125,4.41873,,74999,75241,4.49125,0.118495027,4.728240054,4.254259946,
173,10.00413394,4.83174,72.52,0.1,0,0,0,0,0,0,0,4.4975,4.42498,,75364,75606,4.4975,0.153227189,4.803954378,4.191045622,
174,10.00413394,4.85702,72.52,0.1,0,0,0,0,0,0,0,4.57,4.49748,,75731,75973,4.57,0.113641039,4.797282078,4.342717922,
175,10.00413394,4.93608,72.52,0.1,0,0,0,0,0,0,0,4.5375,4.46498,,76095,76337,4.5375,0.091612538,4.720725076,4.354274924,
176,10.08681273,4.85764,72.52,0.1,0,0,0,0,0,0,0,4.5625,4.48998,,76460,76704,4.5625,0.074402381,4.711304762,4.413695238,
177,10.04547334,4.82391,72.52,0.1,0,0,0,0,0,0,0,4.515375,4.442855,,76826,77069,4.515375,0.095646578,4.706668156,4.324081844,
178,10.08681273,4.95706,72.52,0.1,0,0,0,0,0,0,0,4.55,4.47748,,77191,77435,4.55,0.130930734,4.811861468,4.288138532,
179,10.00413394,4.86571,72.52,0.1,0,0,0,0,0,0,0,0,0,,77557,77799,0,0,0,0,
180,10.00413394,4.8329,72.52,0.1,0,0,0,0,0,0,0,4.56875,4.49623,,77924,78166,4.56875,0.109991883,4.788733766,4.348766234,
181,10.04547334,4.95252,73.65,0.1,0,0,0,0,0,0,0,4.5725,4.49885,,78288,78531,4.5725,0.1057963,4.7840926,4.3609074,
182,10.00413394,4.81328,73.65,0.1,0,0,0,0,0,0,0,4.49,4.41635,,78653,78895,4.49,0.060474316,4.610948631,4.369051369,
183,10.12815213,5.02129,73.65,0.1,0,0,0,0,0,0,0,4.614285714,4.540635714,,79018,79263,4.59375,0.067810134,4.729370268,4.458129732,
184,10.00413394,4.71418,73.65,0.1,0,0,0,0,0,0,0,4.5825,4.50885,,79385,79627,4.5825,0.117807349,4.818114698,4.346885302,
185,10.00413394,4.88872,73.65,0.1,0,0,0,0,0,0,0,4.56,4.48635,,79751,79993,4.56,0.110582871,4.781165743,4.338834257,
186,10.00413394,5.01643,73.65,0.1,0,0,0,0,0,0,0,4.571428571,4.497778571,,80116,80358,4.54375,0.090386077,4.724522153,4.362977847,
187,10.00413394,4.75599,73.65,0.1,0,0,0,0,0,0,0,4.5575,4.48385,,80481,80723,4.5575,0.11535659,4.78821318,4.32678682,
188,10.00413394,4.90317,73.65,0.1,0,0,0,0,0,0,0,4.54625,4.4726,,80847,81089,4.54625,0.1132554,4.772760801,4.319739199,
189,10.04547334,4.85388,73.65,0.1,0,0,0,0,0,0,0,4.54375,4.4701,,81211,81454,4.54375,0.117830083,4.779410167,4.308089833,
190,10.00413394,4.93407,73.65,0.1,0,0,0,0,0,0,0,4.52,4.44635,,81578,81820,4.52,0.130054933,4.780109867,4.259890133,
191,10.00413394,4.81881,74.12,0.1,0,0,0,0,0,0,0,4.58125,4.50713,,81943,82185,4.58125,0.106695495,4.794640989,4.367859011,
192,10.00413394,4.93871,74.12,0.1,0,0,0,0,0,0,0,4.49125,4.41713,,82309,82551,4.49125,0.079541095,4.650332189,4.332167811,
193,10.00413394,4.84976,74.12,0.1,0,0,0,0,0,0,0,4.6,4.52588,,82674,82916,4.5725,0.094377661,4.761255322,4.383744678,
194,10.00413394,4.8351,74.12,0.1,0,0,0,0,0,0,0,4.618571429,4.544451429,,83038,83280,4.56625,0.181181637,4.928613275,4.203886725,
195,10.00413394,4.85466,74.12,0.1,0,0,0,0,0,0,0,4.602857143,4.528737143,,83404,83646,4.54,0.21830516,4.97661032,4.10338968,
196,10.08681273,4.93397,79.35,0.1,0,0,0,0,0,0,0,4.56375,4.4844,,83768,84012,4.56375,0.103914457,4.771578913,4.355921087,
197,10.00413394,4.87378,79.35,0.1,0,0,0,0,0,0,0,4.5025,4.42315,,84136,84378,4.5025,0.117321293,4.737142585,4.267857415,
198,9.962794543,4.81446,79.35,0.1,0,0,0,0,0,0,0,4.54,4.46065,,84501,84742,4.54,0.050142654,4.640285307,4.439714693,
199,10.08681273,4.9231,79.35,0.1,0,0,0,0,0,0,0,4.50625,4.4269,,84864,85108,4.50625,0.094254594,4.694759189,4.317740811,
200,10.00413394,4.89561,79.35,0.1,0,0,0,0,0,0,0,4.57625,4.4969,,85230,85472,4.57625,0.085846624,4.747943248,4.404556752,
